TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,Cluster,TransactionType,Channel
434.67,27.0,123.99999999999999,1298.13,4,Credit,Online
510.7,27.0,294.0,5828.48,4,Credit,Online
331.98,74.0,12.0,7600.99,2,Debit,ATM
199.54,56.0,268.0,9603.73,1,Debit,Online
212.97,59.0,178.0,4180.4,1,Debit,Online
270.56,23.0,139.0,1268.44,5,Debit,Online
306.37,26.0,120.0,9609.67,2,Debit,ATM
643.02,38.0,85.0,11989.39,4,Credit,ATM
98.48,47.0,12.0,9538.92,0,Debit,Branch
889.01,36.0,169.0,4826.88,5,Debit,Online
537.86,27.0,134.0,293.06,5,Debit,Online
241.18,25.0,162.0,1445.53,2,Debit,ATM
130.54,64.0,94.0,11204.62,2,Debit,ATM
800.29,20.0,84.00000000000001,693.4,3,Credit,Branch
8.81,57.0,165.0,13523.65,1,Debit,Online
28.52,20.0,163.0,662.51,2,Debit,ATM
431.31,23.0,99.0,342.73,4,Credit,Online
885.33,47.0,59.00000000000001,7764.159999999999,4,Credit,ATM
199.23,29.0,53.99999999999999,9834.0,2,Debit,ATM
42.26,44.0,171.0,268.77,2,Debit,ATM
166.06,30.0,172.0,5397.68,2,Debit,ATM
357.72,53.0,25.000000000000004,7659.500000000001,2,Debit,ATM
588.37,28.0,284.0,1926.0799999999997,5,Debit,Online
72.82,68.0,127.0,6911.62,1,Debit,Online
162.36,36.0,147.0,7527.040000000001,1,Debit,Online
584.82,43.0,109.0,12071.1,4,Credit,Online
38.15,72.0,129.0,1425.47,4,Credit,Online
477.54,23.0,52.00000000000001,1598.63,4,Credit,ATM
639.57,60.0,43.0,11726.47,0,Debit,Branch
58.23,28.0,34.0,9189.76,1,Debit,Online
776.21,78.0,99.0,4895.87,4,Credit,Online
248.76,21.0,117.0,6178.77,0,Debit,Branch
188.61,67.0,26.0,7167.57,1,Debit,Online
675.37,56.0,30.999999999999996,4704.91,4,Credit,Online
94.82,67.0,56.0,1267.72,3,Credit,Branch
425.18,59.0,135.0,5790.55,4,Credit,Online
50.28,60.0,65.0,5729.1,0,Debit,Branch
864.72,34.0,58.00000000000001,7379.38,3,Credit,Branch
70.68,25.0,105.0,1478.41,5,Debit,Online
261.77,28.0,45.99999999999999,824.7099999999999,5,Debit,Online
183.22,27.0,63.0,1024.42,2,Debit,ATM
58.32,29.0,275.0,6027.49,3,Credit,Branch
156.86,51.0,102.0,14453.35,2,Debit,ATM
120.67,42.0,233.0,5374.54,2,Debit,ATM
308.62,59.0,101.0,9148.08,3,Credit,Branch
506.81,59.0,41.0,2757.23,2,Debit,ATM
328.39,41.0,107.99999999999999,2523.83,2,Debit,ATM
796.3,67.0,64.0,1498.79,0,Debit,Branch
72.47,29.0,72.0,1305.56,5,Debit,Online
279.6,25.0,131.0,1910.9000000000003,2,Debit,ATM
304.2,25.0,102.0,423.64,5,Debit,Online
351.38,64.0,21.000000000000004,7606.63,0,Debit,Branch
86.07,31.0,22.999999999999996,842.5599999999998,0,Debit,Branch
604.5,28.0,80.0,709.4199999999998,2,Debit,ATM
258.7,27.0,123.0,1358.37,2,Debit,ATM
994.6299999999999,61.0,158.0,13538.14,1,Debit,Online
11.46,75.0,64.0,7258.33,3,Credit,Branch
63.75999999999999,69.0,100.00000000000001,4980.26,2,Debit,ATM
446.83,55.0,143.0,1623.5,3,Credit,Branch
63.540000000000006,26.0,136.0,4401.78,2,Debit,ATM
81.11,48.0,110.0,2051.37,5,Debit,Online
441.26,58.0,87.0,13704.92,3,Credit,Branch
170.96,64.0,69.00000000000001,13374.89,0,Debit,Branch
48.51,22.0,69.00000000000001,3363.23,0,Debit,Branch
325.03,60.0,106.0,13521.76,0,Debit,Branch
125.83,57.0,138.0,6109.86,2,Debit,ATM
506.83,37.0,45.0,9975.79,0,Debit,Branch
738.94,41.0,173.0,13856.18,0,Debit,Branch
180.36,33.0,55.0,9905.23,4,Credit,Online
225.1,28.0,35.0,1547.71,2,Debit,ATM
359.51,79.0,157.0,7153.72,1,Debit,Online
720.46,54.0,44.0,3101.54,0,Debit,Branch
1116.57,56.0,104.0,1393.14,2,Debit,ATM
291.46,57.0,135.0,7142.53,2,Debit,ATM
1192.95,23.0,73.0,325.15,0,Debit,Branch
98.24,28.0,148.0,580.66,5,Debit,Online
100.48,18.0,104.0,6149.81,3,Credit,Branch
45.9,56.0,264.0,5698.25,0,Debit,Branch
258.21,39.0,225.0,9562.41,1,Debit,Online
1079.11,53.0,211.0,2038.31,1,Debit,Online
287.51,22.0,255.0,187.65,5,Debit,Online
501.29999999999995,26.0,146.0,8520.08,4,Credit,Online
26.1,27.0,32.0,1435.72,2,Debit,ATM
436.77,20.0,176.0,825.69,2,Debit,ATM
292.38,68.0,224.0,5803.89,2,Debit,ATM
1026.46,53.0,165.0,3134.47,0,Debit,Branch
25.29,50.0,125.0,5374.69,1,Debit,Online
123.34999999999998,31.0,10.0,6852.16,4,Credit,Online
139.52,23.0,30.999999999999996,1570.22,0,Debit,Branch
51.2,18.0,83.0,730.6,5,Debit,Online
122.85,47.0,127.0,13185.39,4,Credit,Online
161.38,24.0,101.0,3900.3399999999997,4,Credit,Online
2.51,63.0,32.0,4891.56,1,Debit,Online
22.62,64.0,102.0,7682.0,2,Debit,ATM
126.83000000000001,57.0,39.0,6100.98,0,Debit,Branch
46.6,55.0,68.00000000000001,1562.9,1,Debit,Online
243.8,57.0,48.0,13732.81,0,Debit,Branch
231.51,60.0,96.0,5790.7,3,Credit,Branch
175.05,39.0,34.0,1447.35,5,Debit,Online
762.74,64.0,244.0,207.1,2,Debit,ATM
34.03,57.0,37.99999999999999,3077.2,0,Debit,Branch
15.950000000000001,25.0,52.00000000000001,1983.0,0,Debit,Branch
926.53,57.0,107.0,3120.1,2,Debit,ATM
101.51,46.0,199.0,3052.47,4,Credit,Online
309.42,27.0,42.00000000000001,8564.46,0,Debit,Branch
257.6,59.0,293.0,7950.74,4,Credit,Online
746.78,21.0,64.0,1699.81,3,Credit,Branch
82.01,23.0,156.0,287.46,3,Credit,Branch
476.99,23.0,187.0,1154.48,5,Debit,Online
320.11,23.0,130.0,4076.4799999999996,0,Debit,Branch
333.39,68.0,35.0,10628.59,2,Debit,ATM
10.3,47.0,197.0,7801.32,2,Debit,ATM
737.46,53.0,75.0,634.16,3,Credit,Branch
416.55,33.0,73.0,922.9599999999999,5,Debit,Online
84.91,18.0,68.00000000000001,1671.86,5,Debit,Online
98.95,75.0,73.0,5670.82,0,Debit,Branch
18.14,58.0,48.0,6020.85,4,Credit,ATM
1154.79,51.0,107.99999999999999,6180.3,2,Debit,ATM
215.13,46.0,114.0,3956.6899999999996,1,Debit,Online
218.57,62.0,102.0,13869.86,3,Credit,Branch
341.88,43.0,89.0,4159.52,2,Debit,ATM
691.92,19.0,61.00000000000001,1084.65,5,Debit,Online
50.43,32.0,51.00000000000001,9794.26,0,Debit,Branch
440.43,78.0,22.999999999999996,5123.24,0,Debit,Branch
299.03,39.0,52.00000000000001,1381.28,0,Debit,Branch
1.98,66.0,170.0,11619.1,2,Debit,ATM
173.45,31.0,161.0,9077.62,2,Debit,ATM
438.76,22.0,73.0,1824.19,0,Debit,Branch
519.62,71.0,40.0,4159.33,4,Credit,Online
738.68,50.0,123.99999999999999,14352.33,1,Debit,Online
151.14,64.0,37.99999999999999,2156.54,1,Debit,Online
75.77,51.0,148.0,8361.7,0,Debit,Branch
444.52,27.0,17.0,5424.6,5,Debit,Online
5.29,52.0,276.0,11263.89,1,Debit,Online
97.63,48.0,127.0,12467.31,4,Credit,Online
256.95,26.0,71.0,2531.24,0,Debit,Branch
734.86,48.0,290.0,6242.03,3,Credit,Branch
1250.94,36.0,107.0,11565.97,2,Debit,ATM
84.28,39.0,142.0,13586.06,0,Debit,Branch
927.45,24.0,95.0,1161.84,2,Debit,ATM
202.49,48.0,69.00000000000001,7447.099999999999,4,Credit,ATM
154.99,25.0,53.00000000000001,1419.31,0,Debit,Branch
481.53,58.0,277.0,6142.54,0,Debit,Branch
172.92,20.0,212.0,416.37,5,Debit,Online
275.59,53.0,238.0,6313.22,3,Credit,Branch
207.2,60.0,133.0,8092.9400000000005,1,Debit,Online
136.82,31.0,14.0,6229.13,0,Debit,Branch
624.0,26.0,132.0,4976.18,0,Debit,Branch
179.38,30.0,28.0,8741.51,1,Debit,Online
10.15,59.0,58.00000000000001,7155.04,2,Debit,ATM
26.3,32.0,33.0,7473.73,2,Debit,ATM
319.5,29.0,69.00000000000001,2366.3,3,Credit,Branch
182.42,51.0,137.0,3051.29,0,Debit,Branch
716.62,44.0,241.0,6987.4,2,Debit,ATM
222.96,65.0,150.0,7370.41,4,Credit,ATM
79.77,68.0,167.0,5010.31,2,Debit,ATM
431.08,59.0,25.000000000000004,6760.22,0,Debit,Branch
592.24,52.0,140.0,9817.05,2,Debit,ATM
200.19,52.0,107.99999999999999,4389.96,3,Credit,Branch
297.5,73.0,80.0,6768.14,3,Credit,Branch
345.86,51.0,145.0,1504.64,2,Debit,ATM
343.88,63.0,97.0,6486.18,1,Debit,Online
16.52,25.0,135.0,835.5299999999999,4,Credit,Online
162.1,41.0,151.0,8576.65,0,Debit,Branch
36.12,22.0,234.0,1593.03,5,Debit,Online
354.91,74.0,191.0,3872.5500000000006,2,Debit,ATM
38.41,40.0,117.0,9129.68,2,Debit,ATM
53.52,49.0,55.0,2227.49,0,Debit,Branch
498.59,57.0,138.0,2619.46,1,Debit,Online
13.3,23.0,63.0,213.0,2,Debit,ATM
189.65,21.0,60.00000000000001,8457.09,2,Debit,ATM
255.32,80.0,26.999999999999996,6290.62,2,Debit,ATM
230.51,51.0,56.0,9522.37,3,Credit,Branch
237.74,61.0,151.99999999999997,11795.12,2,Debit,ATM
512.76,52.0,26.0,5121.36,2,Debit,ATM
151.37,54.0,53.00000000000001,8356.08,2,Debit,ATM
85.01,25.0,157.0,1299.4,4,Credit,ATM
444.47,57.0,61.00000000000001,6062.94,1,Debit,Online
184.19,67.0,58.00000000000001,7588.67,2,Debit,ATM
879.25,24.0,137.0,125.84999999999998,4,Credit,Online
55.98,24.0,87.0,7047.04,3,Credit,Branch
54.91,41.0,275.0,7927.2699999999995,4,Credit,ATM
1047.69,20.0,139.0,1889.7799999999997,5,Debit,Online
393.74,26.0,90.0,1769.06,5,Debit,Online
58.94,30.0,26.0,4575.98,5,Debit,Online
515.57,27.0,56.0,9269.67,2,Debit,ATM
332.15,59.0,105.0,9749.46,2,Debit,ATM
177.94,19.0,173.0,123.23999999999998,5,Debit,Online
68.68,49.0,141.0,4718.51,1,Debit,Online
1431.54,20.0,84.00000000000001,1171.98,5,Debit,Online
240.03,33.0,30.999999999999996,7807.73,1,Debit,Online
168.34,64.0,240.0,7483.01,2,Debit,ATM
474.77,46.0,284.0,8494.53,1,Debit,Online
451.7,29.0,103.0,8994.67,1,Debit,Online
243.84999999999997,39.0,43.0,4576.78,0,Debit,Branch
5.76,38.0,164.0,5859.79,0,Debit,Branch
435.08,55.0,78.0,2103.41,1,Debit,Online
127.78,20.0,170.0,1046.66,2,Debit,ATM
23.14,47.0,93.0,10536.54,4,Credit,Online
545.87,27.0,41.0,4860.01,0,Debit,Branch
21.21,55.0,37.0,9575.42,1,Debit,Online
423.53,50.0,81.0,5453.4,3,Credit,Branch
142.1,18.0,109.0,1545.64,4,Credit,Online
1413.24,58.0,199.0,7272.01,2,Debit,ATM
114.15,19.0,52.00000000000001,1612.4,2,Debit,ATM
275.98,72.0,67.0,6151.05,4,Credit,Online
590.68,27.0,22.999999999999996,852.1999999999999,0,Debit,Branch
152.42,42.0,176.0,9141.79,2,Debit,ATM
395.77,43.0,118.0,6425.99,3,Credit,Branch
615.16,26.0,140.0,214.61,5,Debit,Online
207.82,19.0,30.0,229.02,4,Credit,Online
220.52,57.0,151.99999999999997,1793.09,2,Debit,ATM
281.47,34.0,142.0,4437.48,2,Debit,ATM
57.91,58.0,97.0,3641.06,3,Credit,Branch
30.48,32.0,78.0,11481.85,3,Credit,Branch
1152.58,65.0,180.0,7567.17,0,Debit,Branch
453.09,48.0,97.0,6708.65,0,Debit,Branch
424.47,22.0,116.00000000000001,5491.55,5,Debit,Online
228.4,67.0,116.00000000000001,9598.43,2,Debit,ATM
67.17,63.0,48.0,14410.44,1,Debit,Online
284.89,53.0,115.0,9738.6,1,Debit,Online
118.69,33.0,296.0,749.3399999999999,5,Debit,Online
221.33,27.0,276.0,1185.43,2,Debit,ATM
252.31,26.0,172.0,1584.6,4,Credit,ATM
58.85,71.0,115.0,1789.8,4,Credit,Online
194.68,32.0,165.0,14494.18,1,Debit,Online
433.53,38.0,231.0,6368.32,0,Debit,Branch
178.26,59.0,59.00000000000001,1137.13,2,Debit,ATM
207.65,34.0,98.0,5143.8,5,Debit,Online
237.0,49.0,115.0,14021.4,1,Debit,Online
1169.59,28.0,114.0,5946.45,5,Debit,Online
347.63,25.0,272.0,1400.04,4,Credit,Online
517.68,31.0,24.0,11305.81,2,Debit,ATM
36.25,52.0,75.99999999999999,193.06,0,Debit,Branch
46.53,42.0,34.0,4468.12,2,Debit,ATM
207.47,53.0,12.0,1688.9,2,Debit,ATM
199.7,43.0,285.0,7574.449999999999,2,Debit,ATM
307.89,62.0,90.0,2637.55,4,Credit,Online
403.63,31.0,167.0,3304.02,0,Debit,Branch
20.06,27.0,144.0,445.21,2,Debit,ATM
236.57,79.0,112.0,3488.77,2,Debit,ATM
0.32,39.0,136.0,7158.58,2,Debit,ATM
14.28,23.0,81.0,1597.51,2,Debit,ATM
232.35,33.0,153.0,4186.25,3,Credit,Branch
317.53,44.0,104.0,6237.68,1,Debit,Online
74.67,43.0,283.0,3449.35,2,Debit,ATM
65.01,29.0,67.0,10235.19,4,Credit,Online
0.45,34.0,172.0,8670.23,0,Debit,Branch
364.13,63.0,61.00000000000001,8198.0,2,Debit,ATM
340.13,24.0,32.0,1149.74,0,Debit,Branch
15.810000000000002,69.0,11.0,8384.85,0,Debit,Branch
222.66,39.0,88.0,14466.38,1,Debit,Online
638.24,48.0,64.0,5695.78,0,Debit,Branch
241.21,31.0,107.99999999999999,1220.86,2,Debit,ATM
171.16,51.0,42.00000000000001,6126.5,1,Debit,Online
1360.67,29.0,118.0,2861.65,0,Debit,Branch
37.65,27.0,109.0,411.78,4,Credit,Online
25.77,68.0,18.0,4331.54,1,Debit,Online
789.8,40.0,94.0,13948.09,2,Debit,ATM
308.85,20.0,33.0,333.19,3,Credit,Branch
1454.52,27.0,20.0,1189.03,2,Debit,ATM
806.97,25.0,11.0,102.2,5,Debit,Online
364.81,25.0,53.00000000000001,1145.23,5,Debit,Online
490.82,26.0,114.0,8704.27,2,Debit,ATM
1021.3799999999999,61.0,125.0,6223.26,0,Debit,Branch
311.28,49.0,198.0,135.96,0,Debit,Branch
85.03,51.0,48.0,4597.57,2,Debit,ATM
307.75,64.0,63.0,1061.58,0,Debit,Branch
333.67,36.0,68.00000000000001,9238.08,1,Debit,Online
589.89,56.0,213.0,9404.63,0,Debit,Branch
372.08,66.0,63.0,13330.74,0,Debit,Branch
502.9,26.0,141.0,341.24,4,Credit,Online
103.81,36.0,34.0,7044.63,2,Debit,ATM
69.43,30.0,162.0,9281.85,2,Debit,ATM
110.4,56.0,61.99999999999999,8639.36,4,Credit,ATM
275.65,28.0,14.0,4957.57,3,Credit,Branch
336.01,63.0,121.0,9938.2,1,Debit,Online
251.8,62.0,102.0,11796.66,2,Debit,ATM
334.07,59.0,200.00000000000003,7306.79,0,Debit,Branch
52.44,27.0,87.0,3157.75,5,Debit,Online
1030.85,25.0,39.0,1941.8,2,Debit,ATM
141.37,46.0,77.0,1019.7699999999999,5,Debit,Online
211.7,50.0,205.0,12272.78,4,Credit,Online
61.39999999999999,41.0,20.0,7892.87,0,Debit,Branch
308.23,60.0,22.999999999999996,4150.63,2,Debit,ATM
111.41,21.0,181.0,1204.11,0,Debit,Branch
675.49,61.0,159.0,1892.9999999999998,2,Debit,ATM
29.72,26.0,37.99999999999999,1059.62,2,Debit,ATM
301.73,67.0,163.0,990.7399999999999,1,Debit,Online
294.61,60.0,74.0,7375.59,0,Debit,Branch
106.43,52.0,164.0,9403.12,4,Credit,ATM
381.52,36.0,79.0,5798.92,5,Debit,Online
1142.76,25.0,71.0,1498.93,4,Credit,Online
5.66,40.0,33.0,5434.64,0,Debit,Branch
209.09,48.0,203.0,9100.81,2,Debit,ATM
521.81,47.0,34.0,4750.96,2,Debit,ATM
588.36,33.0,134.0,8434.99,1,Debit,Online
146.67,20.0,273.0,1569.75,5,Debit,Online
176.52,73.0,94.0,7132.08,4,Credit,Online
57.34,27.0,81.0,1100.64,5,Debit,Online
294.77,77.0,101.0,2272.17,1,Debit,Online
881.32,31.0,59.00000000000001,2287.93,5,Debit,Online
162.59,64.0,18.999999999999996,7104.83,0,Debit,Branch
56.15,31.0,77.0,13265.92,0,Debit,Branch
524.55,39.0,175.0,8292.75,2,Debit,ATM
535.4,23.0,110.0,651.8399999999999,0,Debit,Branch
56.84,45.0,185.0,7977.78,2,Debit,ATM
135.94,71.0,258.0,4710.21,0,Debit,Branch
47.1,42.0,178.0,6308.07,3,Credit,Branch
124.05,61.0,220.0,7009.54,3,Credit,Branch
802.89,19.0,175.0,1973.63,2,Debit,ATM
193.16,64.0,109.0,2304.56,2,Debit,ATM
541.52,48.0,161.0,6087.24,3,Credit,Branch
20.17,77.0,86.0,3869.3699999999994,2,Debit,ATM
35.98,40.0,133.0,11147.34,3,Credit,Branch
273.24,51.0,173.0,2202.21,0,Debit,Branch
663.45,67.0,147.0,5897.29,2,Debit,ATM
343.86,57.0,70.0,3278.65,0,Debit,Branch
69.38,69.0,280.0,12072.11,0,Debit,Branch
75.43,77.0,266.0,1441.86,2,Debit,ATM
414.64,32.0,74.0,7253.22,0,Debit,Branch
86.79,33.0,166.0,8795.37,0,Debit,Branch
1105.88,34.0,36.0,2636.32,2,Debit,ATM
14.1,45.0,73.0,6949.21,0,Debit,Branch
63.330000000000005,23.0,123.99999999999999,792.33,3,Credit,Branch
606.27,29.0,42.00000000000001,9668.78,0,Debit,Branch
4.47,27.0,132.0,1381.75,0,Debit,Branch
289.01,66.0,96.0,4226.26,1,Debit,Online
338.69,18.0,169.0,1137.89,0,Debit,Branch
97.73,69.0,156.0,7885.209999999999,0,Debit,Branch
1021.16,20.0,104.0,9427.06,2,Debit,ATM
27.61,54.0,26.0,3679.64,4,Credit,ATM
284.17,51.0,189.0,3479.56,2,Debit,ATM
76.21,22.0,69.00000000000001,664.9299999999998,0,Debit,Branch
334.79,69.0,292.0,624.0899999999999,3,Credit,Branch
584.51,74.0,75.99999999999999,3254.56,2,Debit,ATM
432.18,18.0,162.0,678.8299999999999,0,Debit,Branch
134.55,59.0,165.0,14852.42,1,Debit,Online
61.66,26.0,86.0,5705.4,2,Debit,ATM
12.35,25.0,22.0,1846.85,0,Debit,Branch
213.25,25.0,63.0,677.7899999999998,0,Debit,Branch
34.93,31.0,72.0,2810.37,0,Debit,Branch
959.48,67.0,36.0,10631.43,0,Debit,Branch
335.68,24.0,142.0,1188.95,5,Debit,Online
423.96,43.0,75.0,8374.38,2,Debit,ATM
361.38,72.0,71.0,4972.92,4,Credit,Online
220.82,42.0,30.999999999999996,4298.13,0,Debit,Branch
717.36,22.0,138.0,514.88,4,Credit,Online
406.12,42.0,106.0,10501.53,2,Debit,ATM
427.83,47.0,29.000000000000004,3293.06,2,Debit,ATM
416.62,26.0,67.0,9700.9,4,Credit,Online
21.9,28.0,30.0,1052.27,2,Debit,ATM
717.74,42.0,168.00000000000003,8375.16,4,Credit,Online
393.68,55.0,141.0,10135.88,2,Debit,ATM
281.91,25.0,269.0,225.53,0,Debit,Branch
239.85,70.0,50.00000000000001,1477.63,2,Debit,ATM
237.84,26.0,16.0,8932.39,0,Debit,Branch
459.29,64.0,109.0,1006.12,4,Credit,Online
196.49,41.0,65.0,7516.560000000001,0,Debit,Branch
21.23,23.0,103.0,319.18,2,Debit,ATM
95.23,20.0,60.00000000000001,966.8799999999999,5,Debit,Online
344.87,58.0,25.000000000000004,7447.44,0,Debit,Branch
129.62,23.0,123.99999999999999,620.28,4,Credit,ATM
16.53,21.0,220.0,707.95,2,Debit,ATM
277.02,46.0,227.0,8586.38,4,Credit,ATM
13.02,51.0,42.00000000000001,6076.45,0,Debit,Branch
199.02,22.0,185.0,793.6299999999999,2,Debit,ATM
684.5,29.0,75.99999999999999,6258.63,0,Debit,Branch
1173.74,61.0,61.00000000000001,10456.24,4,Credit,Online
45.92,26.0,22.999999999999996,544.56,2,Debit,ATM
761.73,19.0,26.999999999999996,151.28,2,Debit,ATM
331.38,42.0,122.0,844.5499999999998,2,Debit,ATM
602.8,60.0,173.0,7417.69,0,Debit,Branch
64.12,57.0,222.0,1029.09,3,Credit,Branch
57.38,28.0,86.0,899.5199999999999,5,Debit,Online
94.64,28.0,144.0,586.76,4,Credit,ATM
155.56,19.0,64.0,129.79,3,Credit,Branch
301.39,47.0,104.0,10548.58,4,Credit,Online
136.31,74.0,65.0,4384.95,1,Debit,Online
4.39,26.0,63.0,1429.61,2,Debit,ATM
429.25,29.0,107.0,5019.68,5,Debit,Online
138.54,60.0,93.0,8274.77,3,Credit,Branch
33.03,21.0,28.0,935.8800000000001,0,Debit,Branch
76.39,30.0,80.0,11584.32,1,Debit,Online
25.32,19.0,25.000000000000004,1642.34,2,Debit,ATM
330.91,36.0,28.0,6481.35,2,Debit,ATM
153.55,37.0,16.0,5619.91,1,Debit,Online
217.61,27.0,120.0,1661.1,5,Debit,Online
131.69,53.0,59.00000000000001,2958.43,3,Credit,Branch
953.17,60.0,84.00000000000001,3506.11,1,Debit,Online
68.49,67.0,49.0,6683.31,1,Debit,Online
1493.0,69.0,151.0,1619.16,2,Debit,ATM
470.62,57.0,127.0,12470.62,0,Debit,Branch
385.35,38.0,269.0,5184.13,0,Debit,Branch
74.72,26.0,132.0,165.75,5,Debit,Online
352.03,27.0,219.0,4846.68,4,Credit,Online
275.87,25.0,112.0,1697.58,2,Debit,ATM
90.94,63.0,56.0,3896.08,4,Credit,ATM
206.25,74.0,56.0,3651.07,2,Debit,ATM
116.76,51.0,212.0,4480.43,2,Debit,ATM
91.5,47.0,77.0,667.6599999999999,2,Debit,ATM
489.31000000000006,43.0,36.0,5595.22,0,Debit,Branch
1664.33,18.0,65.0,1588.31,0,Debit,Branch
414.49,58.0,107.99999999999999,12709.58,4,Credit,Online
315.13,30.0,143.0,6570.94,0,Debit,Branch
28.38,45.0,260.0,8892.62,0,Debit,Branch
456.05,68.0,20.0,11729.51,0,Debit,Branch
277.22,35.0,41.0,12104.51,0,Debit,Branch
54.84,52.0,123.99999999999999,3495.51,1,Debit,Online
29.92,68.0,63.0,7855.01,4,Credit,Online
133.06,35.0,143.0,8843.44,1,Debit,Online
332.06,29.0,221.0,11826.52,2,Debit,ATM
14.34,67.0,24.0,7932.509999999999,4,Credit,Online
468.32,69.0,151.99999999999997,4710.04,1,Debit,Online
582.17,57.0,135.0,7310.83,0,Debit,Branch
245.62,23.0,127.0,1879.8200000000002,0,Debit,Branch
981.9,43.0,112.0,9018.33,4,Credit,Online
83.6,47.0,192.0,13899.24,2,Debit,ATM
331.22,61.0,161.0,12613.25,3,Credit,Branch
57.49,24.0,177.0,765.1499999999999,4,Credit,Online
85.58,55.0,60.00000000000001,7794.84,2,Debit,ATM
157.56,43.0,159.0,7541.160000000001,0,Debit,Branch
230.3,46.0,24.0,8356.88,1,Debit,Online
305.92,72.0,88.0,1445.47,2,Debit,ATM
942.7,35.0,29.000000000000004,5141.32,5,Debit,Online
116.33,27.0,144.0,1696.15,0,Debit,Branch
537.71,19.0,175.0,1806.08,4,Credit,Online
538.17,27.0,252.0,5908.04,3,Credit,Branch
219.44,42.0,22.999999999999996,4207.27,1,Debit,Online
61.62,57.0,18.999999999999996,8365.37,1,Debit,Online
58.77,27.0,191.0,7261.7,5,Debit,Online
538.13,62.0,165.0,5008.59,2,Debit,ATM
177.05,24.0,235.0,4287.82,0,Debit,Branch
403.01,63.0,286.0,10513.52,1,Debit,Online
719.76,19.0,190.0,690.5199999999999,0,Debit,Branch
163.22,26.0,217.0,1788.27,5,Debit,Online
242.85,42.0,93.0,4672.8,1,Debit,Online
291.22,41.0,100.00000000000001,3677.63,4,Credit,Online
56.52,42.0,151.99999999999997,6911.2,2,Debit,ATM
195.8,39.0,186.0,12027.68,1,Debit,Online
66.76,36.0,44.0,184.72,3,Credit,Branch
190.9,28.0,40.0,101.25,5,Debit,Online
106.99,38.0,151.99999999999997,5771.4,0,Debit,Branch
655.81,55.0,164.0,4539.99,2,Debit,ATM
107.1,25.0,175.0,193.8,4,Credit,Online
79.92,44.0,274.0,9138.76,2,Debit,ATM
430.83,18.0,292.0,941.4899999999999,0,Debit,Branch
235.34,26.0,68.00000000000001,566.83,0,Debit,Branch
86.35,52.0,24.0,1550.48,3,Credit,Branch
337.99,70.0,115.0,9038.63,2,Debit,ATM
577.13,40.0,66.0,6640.51,3,Credit,Branch
213.33,52.0,161.0,5400.44,2,Debit,ATM
54.52,32.0,164.0,6980.98,0,Debit,Branch
100.13,57.0,168.00000000000003,5209.16,0,Debit,Branch
883.92,53.0,129.0,2342.64,4,Credit,Online
69.8,27.0,138.0,136.77,3,Credit,Branch
768.94,64.0,53.00000000000001,6860.18,0,Debit,Branch
179.62,24.0,119.0,409.26,5,Debit,Online
425.91,23.0,47.0,383.58,2,Debit,ATM
263.34,64.0,55.0,2411.02,2,Debit,ATM
113.03,36.0,12.0,6756.13,4,Credit,Online
11.02,42.0,42.00000000000001,7879.66,1,Debit,Online
865.17,24.0,161.0,9297.5,0,Debit,Branch
152.0,51.0,63.0,7531.429999999999,2,Debit,ATM
270.39,25.0,104.0,899.15,2,Debit,ATM
246.40999999999997,54.0,22.999999999999996,1431.6,2,Debit,ATM
336.84,22.0,100.00000000000001,4500.26,2,Debit,ATM
261.45,50.0,96.0,6735.74,4,Credit,Online
99.98,73.0,151.99999999999997,3037.97,4,Credit,Online
400.69,32.0,26.0,9040.33,1,Debit,Online
411.47,26.0,120.0,796.63,2,Debit,ATM
204.63,52.0,91.99999999999999,9199.52,1,Debit,Online
421.56,53.0,144.0,8037.870000000001,1,Debit,Online
193.38,18.0,285.0,1081.79,2,Debit,ATM
377.04,34.0,64.0,3812.87,2,Debit,ATM
54.1,28.0,17.0,940.91,3,Credit,Branch
18.1,57.0,66.0,6474.34,2,Debit,ATM
408.62,48.0,159.0,2498.48,4,Credit,Online
162.1,64.0,221.0,9578.74,0,Debit,Branch
165.31,49.0,28.0,7346.66,2,Debit,ATM
267.48,21.0,159.0,811.86,2,Debit,ATM
856.9,36.0,150.0,8579.69,0,Debit,Branch
433.9,65.0,37.0,9013.1,1,Debit,Online
271.22,45.0,87.0,6863.02,4,Credit,ATM
307.68,75.0,162.0,2052.84,4,Credit,Online
348.17,21.0,181.0,1887.84,2,Debit,ATM
43.1,25.0,102.0,6944.9,0,Debit,Branch
557.78,26.0,102.0,1289.48,3,Credit,Branch
325.6,69.0,88.0,13777.1,2,Debit,ATM
235.83,53.0,169.0,4120.75,4,Credit,Online
603.54,44.0,26.0,10517.47,1,Debit,Online
270.25,31.0,42.00000000000001,5414.97,2,Debit,ATM
123.38,59.0,40.0,13542.41,1,Debit,Online
577.12,39.0,69.00000000000001,5265.88,2,Debit,ATM
92.24,60.0,93.0,6937.48,0,Debit,Branch
856.21,33.0,109.0,12690.79,3,Credit,Branch
251.54000000000002,48.0,177.0,254.75,0,Debit,Branch
28.63,56.0,146.0,3382.91,0,Debit,Branch
185.97,23.0,18.999999999999996,1776.91,5,Debit,Online
243.08000000000004,24.0,93.0,131.25,4,Credit,Online
